"","Otu0001","Otu0002","Otu0003","Otu0004","Otu0005","Otu0006","Otu0007","Otu0008","Otu0009","Otu0010","Otu0011","Otu0012","Otu0013","Otu0014","Otu0015","Otu0016","Otu0017","Otu0018","Otu0019","Otu0020","Otu0021","Otu0022","Otu0023","Otu0024","Otu0025","Otu0026","Otu0027","Otu0028","Otu0029","Otu0030","Otu0031","Otu0032","Otu0033","Otu0034","Otu0035","Otu0036","Otu0037","Otu0038","Otu0039","Otu0040","Otu0041","Otu0042","Otu0043","Otu0044","Otu0045","Otu0046","Otu0047","Otu0048","Otu0049","Otu0050","Otu0051","Otu0052","Otu0053","Otu0054","Otu0055","Otu0056","Otu0057","Otu0058","Otu0059","Otu0060","Otu0061","Otu0062","Otu0063","Otu0064","Otu0065","Otu0066","Otu0067","Otu0068","Otu0069","Otu0070","Otu0071","Otu0072","Otu0073","Otu0074","Otu0075","Otu0076","Otu0077","Otu0078","Otu0079","Otu0080","Otu0081","Otu0082","Otu0083","Otu0084","Otu0085","Otu0086","Otu0087","Otu0088","Otu0089","Otu0090","Otu0091","Otu0092","Otu0093","Otu0094","Otu0095","Otu0096","Otu0097","Otu0098","Otu0099","Otu0100","Otu0101","Otu0102","Otu0103","Otu0104","Otu0105","Otu0106","Otu0107","Otu0108","Otu0109","Otu0110","Otu0111","Otu0112","Otu0113","Otu0114","Otu0115","Otu0116","Otu0117","Otu0118","Otu0119","Otu0120","Otu0121","Otu0122","Otu0123","Otu0124","Otu0125","Otu0126","Otu0127","Otu0128","Otu0129","Otu0130","Otu0131","Otu0132","Otu0133","Otu0134","Otu0135","Otu0136","Otu0137","Otu0138","Otu0139","Otu0140","Otu0141","Otu0142","Otu0143","Otu0144","Otu0145","Otu0146","Otu0147","Otu0148","Otu0149","Otu0150","Otu0151","Otu0152","Otu0153","Otu0154","Otu0155","Otu0156","Otu0157","Otu0158","Otu0159","Otu0160","Otu0161","Otu0162","Otu0163","Otu0164","Otu0165","Otu0166","Otu0167","Otu0168","Otu0169","Otu0170","Otu0171","Otu0172","Otu0173","Otu0174","Otu0175","Otu0176","Otu0177","Otu0178","Otu0179","Otu0180","Otu0181","Otu0182","Otu0183","Otu0184","Otu0185","Otu0186","Otu0187","Otu0188","Otu0189","Otu0190","Otu0191","Otu0192","Otu0193","Otu0194","Otu0195","Otu0196","Otu0197","Otu0198","Otu0199","Otu0200","Otu0201","Otu0202","Otu0203","Otu0204","Otu0205","Otu0206","Otu0207","Otu0208","Otu0209","Otu0210","Otu0211","Otu0212","Otu0213","Otu0214","Otu0215","Otu0216","Otu0217","Otu0218","Otu0219","Otu0220","Otu0221","Otu0222","Otu0223","Otu0224","Otu0225","Otu0226","Otu0227","Otu0228","Otu0229","Otu0230","Otu0231","Otu0232","Otu0233","Otu0234","Otu0235","Otu0236","Otu0237","Otu0238","Otu0239","Otu0240","Otu0241","Otu0242","Otu0243","Otu0244","Otu0245","Otu0246","Otu0247","Otu0248","Otu0249","Otu0250","Otu0251","Otu0252","Otu0253","Otu0254","Otu0255","Otu0256","Otu0257","Otu0258","Otu0259","Otu0260","Otu0261","Otu0262","Otu0263","Otu0264","Otu0265","Otu0266","Otu0267","Otu0268","Otu0269","Otu0270","Otu0271","Otu0272","Otu0273","Otu0274","Otu0275","Otu0276","Otu0277","Otu0278","Otu0279","Otu0280","Otu0281","Otu0282","Otu0283","Otu0284","Otu0285","Otu0286","Otu0287","Otu0288","Otu0289","Otu0290","Otu0291","Otu0292","Otu0293","Otu0294","Otu0295","Otu0296","Otu0297","Otu0298","Otu0299","Otu0300","Otu0301","Otu0302","Otu0303","Otu0304","Otu0305","Otu0306","Otu0307","Otu0308","Otu0309","Otu0310","Otu0311","Otu0312","Otu0313","Otu0314","Otu0315","Otu0316","Otu0317","Otu0318","Otu0319","Otu0320","Otu0321","Otu0322","Otu0323","Otu0324","Otu0325","Otu0326","Otu0327","Otu0328","Otu0329","Otu0330","Otu0331","Otu0332","Otu0333","Otu0334","Otu0335","Otu0336","Otu0337","Otu0338","Otu0339","Otu0340","Otu0341","Otu0342","Otu0343","Otu0344","Otu0345","Otu0346","Otu0347","Otu0348","Otu0349","Otu0350","Otu0351","Otu0352","Otu0353","Otu0354","Otu0355","Otu0356","Otu0357","Otu0358","Otu0359","Otu0360","Otu0361","Otu0362","Otu0363","Otu0364","Otu0365","Otu0366","Otu0367","Otu0368","Otu0369","Otu0370","Otu0371","Otu0372","Otu0373","Otu0374","Otu0375","Otu0376","Otu0377","Otu0378","Otu0379","Otu0380","Otu0381","Otu0382","Otu0383","Otu0384","Otu0385","Otu0386","Otu0387","Otu0388","Otu0389","Otu0390","Otu0391","Otu0392","Otu0393"
"FD083",1805,657,528,602,62,77,284,200,316,263,381,328,65,61,106,48,395,126,127,13,8,8,0,0,2,27,15,51,0,0,432,206,3,64,2,82,10,0,1209,0,186,14,50,0,0,46,20,0,101,19,22,35,0,5,0,0,0,0,0,21,39,5,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,72,0,4,0,0,0,20,0,0,35,0,1,0,0,11,0,1,7,0,0,0,0,0,0,0,2,0,35,0,0,0,25,1,0,26,0,0,8,0,0,9,0,0,0,16,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,4,21,1,0,0,0,0,9,0,1,0,16,0,35,0,5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,11,0,3,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,13,0,0,2,0,0,0,2,7,1,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FD084",733,319,2,0,3447,29,18,1,0,72,13,0,16,783,0,96,52,0,1024,0,0,743,0,0,0,0,3,4,0,36,0,0,26,4,0,1,7,1,1,0,0,24,0,0,0,24,0,1,0,249,0,0,14,2,0,0,10,0,0,3,50,36,0,0,0,103,0,0,0,0,0,5,0,0,239,0,187,0,0,0,0,0,115,47,0,0,0,0,0,0,0,0,56,375,0,0,0,49,0,0,0,3,0,0,49,0,2,0,0,0,0,117,3,0,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,0,0,136,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,274,2,0,2,0,0,0,0,0,0,0,15,0,27,1,10,0,0,2,0,0,1,0,0,0,10,4,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,0,0,4,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,1
"FD085",158,83,15,0,254,2093,1479,0,248,69,48,64,5,367,1661,3,6,0,12,0,8,121,0,0,0,0,12,0,0,803,0,6,42,3,0,0,6,0,0,0,0,2,0,0,3,27,0,0,1,11,0,0,3,0,0,0,73,0,5,18,32,12,0,0,0,1,0,3,0,0,0,0,8,1341,1,0,7,212,0,0,0,0,2,5,0,0,78,0,0,0,0,0,16,33,0,0,0,10,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,14,0,0,0,99,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
"FD086",1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,2575,0,0,1,0,0,0,0,0,1,0,0,1085,0,0,0,290,575,0,252,0,833,0,0,1014,434,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,253,0,0,0,0,830,0,154,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FD087",194,116,1110,795,389,109,240,816,342,253,0,404,33,170,482,0,87,60,85,330,40,114,67,263,0,218,0,0,0,41,142,0,0,218,0,112,4,0,0,4,16,60,21,0,50,137,0,110,18,93,49,0,1,0,0,0,0,0,14,2,33,5,1,0,0,1,85,0,0,0,1,1,2,1,20,4,14,13,119,8,241,0,0,1,84,20,29,55,57,40,2,0,22,0,2,2,10,2,26,13,0,0,1,0,1,23,0,0,7,1,0,0,10,12,0,70,0,0,0,22,0,19,30,0,2,16,47,0,0,0,0,0,3,0,0,0,0,0,0,53,0,0,23,46,0,6,0,0,1,0,0,0,4,3,4,0,48,19,4,0,0,0,14,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,16,0,0,0,0,19,13,0,13,0,106,0,3,8,0,0,0,1,0,0,5,2,0,0,0,0,0,0,0,1,4,0,5,0,0,0,2,0,1,0,0,17,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,34,0,0,123,0,0,2,0,0,0,0,0,0,0,73,9,0,1,0,0,0,13,0,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,3,11,0,0,0,0,0,0,3,1,22,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,1,0,0,3,4,2,2,0,0,0,0,22,0,0,0,0,0,0,5,2,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FD088",333,309,390,137,209,174,279,1076,35,95,2869,69,20,243,1,0,302,279,18,167,1,25,0,0,0,156,8,83,0,5,0,144,61,88,0,20,12,2,311,2,0,136,32,0,0,101,34,0,0,117,53,0,0,0,0,0,27,0,0,76,86,12,613,0,0,77,0,0,0,0,0,1,0,0,37,7,3,2,0,0,0,0,0,2,0,70,0,0,0,0,0,0,1,1,0,5,19,9,0,0,0,57,0,0,0,2,6,0,0,0,18,3,3,0,0,0,0,0,13,0,0,0,1,0,0,60,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,7,1,0,0,0,3,0,12,0,13,0,0,0,0,0,0,0,8,0,1,0,2,0,0,0,0,1,1,0,0,13,8,0,4,0,2,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,13,0,0,1,0,0,6,6,0,8,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,3,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
"FD089",1537,444,1115,572,222,54,449,686,24,153,0,307,87,0,53,559,0,10,170,0,2,0,76,0,120,32,80,342,0,1,0,5,6,0,76,0,8,5,0,2,349,11,101,0,0,71,0,0,1,21,15,0,0,0,0,0,4,0,20,12,30,4,0,0,0,40,61,2,161,0,0,1,3,0,0,1,3,3,32,0,0,1,0,0,14,10,0,114,0,0,2,0,0,10,14,2,508,2,4,2,0,0,0,0,0,6,9,0,0,0,164,1,9,0,0,3,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,56,0,0,62,0,13,0,0,0,0,4,1,0,0,0,0,0,88,1,0,17,0,8,0,9,6,0,0,0,0,1,0,0,0,0,0,0,0,8,22,0,0,0,15,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,80,0,1,5,0,0,0,4,0,0,0,0,0,9,0,14,2,40,0,0,0,0,2,6,0,2,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,2,0,8,0,0,0,0,0,5,0,0,0,0,18,0,0,11,10,0,0,0,0,0,0,0,0,2,0,49,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,3,2,0,0,5,0,6,0,0,2,2,12,0,0,0,0,0,0,1,0,0,20,0,0,0,0,1,4,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"FD090",355,997,191,132,1005,80,1333,834,0,414,1278,324,0,356,0,0,530,62,128,71,3,64,74,0,0,15,0,128,0,1,0,0,74,0,0,0,8,0,0,7,0,42,34,0,0,0,0,98,1,0,2,0,2,4,0,0,1,0,0,40,36,197,0,0,0,0,5,0,0,0,31,6,4,0,0,9,0,0,4,0,78,0,0,8,84,0,0,133,0,31,8,0,3,0,25,0,0,11,1,0,0,0,0,0,38,0,4,0,8,0,54,21,4,0,0,0,0,0,17,0,0,7,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,0,9,0,0,1,0,0,2,20,0,0,0,2,0,0,0,0,0,32,0,0,6,2,0,0,0,0,0,3,0,0,0,29,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,14,0,5,29,3,0,0,0,2,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12
"FD091",773,607,287,339,64,74,564,0,154,517,507,308,63,105,0,0,116,128,93,112,13,20,185,80,310,47,0,65,0,5,139,94,4,0,11,11,1,106,0,17,58,73,115,0,13,0,35,77,15,0,24,11,0,7,90,0,0,0,9,2,22,6,0,0,0,50,90,0,0,0,0,0,0,0,51,0,0,12,26,16,61,62,0,0,72,0,9,64,6,19,3,31,0,0,3,5,3,0,14,11,0,0,0,0,1,3,0,82,10,0,64,5,11,24,251,21,0,14,0,0,0,5,1,43,0,3,34,0,0,0,93,0,3,67,0,118,0,15,19,36,0,0,11,3,0,1,0,0,11,0,0,0,0,0,0,30,5,10,0,0,7,0,1,0,4,6,1,0,0,0,13,5,0,0,0,1,0,0,3,0,0,0,0,17,0,0,63,0,256,0,15,334,73,80,26,0,0,1,40,0,1,0,0,0,0,0,0,126,157,0,7,14,0,0,0,0,0,14,6,2,1,8,0,5,0,2,11,0,0,0,1,0,0,0,7,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,31,0,0,0,6,0,0,0,0,0,3,0,0,142,0,0,0,8,0,0,0,2,0,0,0,0,0,14,0,5,0,0,5,0,0,0,119,3,0,0,0,0,1,0,0,2,0,0,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,3,0,3,0,3,0,3,0,1,1,0,0,0,0,0,20,0,0,0,0,0,3,0,0,7,1,0,2,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,28,0,0,0
"FD092",932,139,221,551,9,54,221,551,8,265,66,238,36,65,78,13,152,107,59,24,2,18,104,98,0,6,1,590,0,0,21,132,4,209,20,34,0,3,0,216,49,2,87,0,5,0,44,15,0,2,4,1,3,0,88,0,0,487,14,1,0,0,0,0,0,9,51,0,144,0,31,0,2,0,7,5,0,19,78,2,94,28,0,0,177,0,19,91,100,3,25,40,0,0,62,7,39,0,7,11,99,0,0,0,0,12,0,78,19,11,154,6,1,26,21,48,0,11,0,0,4,1,46,3,0,3,56,0,0,0,3,0,0,0,0,23,0,8,15,0,0,18,86,0,0,36,0,0,7,0,0,0,24,0,0,30,8,25,0,0,0,1,0,0,0,1,0,41,0,0,1,0,0,21,0,4,15,0,0,0,0,0,98,90,1,0,40,0,62,0,150,0,0,0,23,14,0,1,143,0,0,3,1,0,0,0,0,0,123,0,0,0,0,0,0,0,0,8,6,0,2,6,0,0,0,1,116,0,1,8,8,0,0,0,1,1,3,0,2,6,0,0,0,0,0,0,0,0,3,148,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,89,0,0,0,1,0,0,0,6,34,9,0,17,0,0,46,0,0,2,1,0,0,0,0,0,20,7,1,0,50,0,0,4,0,3,0,4,0,0,12,22,0,19,0,0,1,0,0,0,1,28,0,1,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,2,12,0,0,4,0,0,0,0,8,0,2,0,0,0,0,3,3,0,0,0,0,11,0,0,8,0,0,0,0,14,0,0,3,63,43,0,0,0,12,0,0,1,0,0,0,0,1,0,0,0,26,0,0,0
"FD093",0,0,2569,640,0,362,476,0,4,0,1,0,0,0,0,217,0,711,60,0,187,0,0,0,9,352,0,0,0,263,89,595,222,0,120,0,104,4,0,72,0,1,0,0,139,511,0,0,0,0,133,0,349,143,0,0,26,0,2,132,155,19,0,0,0,48,0,20,0,0,0,161,0,0,0,0,197,0,0,3,0,0,0,83,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,31,0,8,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,9,0,0,0,0,0,176,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,2,78,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FD094",2,1781,1032,518,2,389,353,0,12,0,0,0,0,1,0,649,0,176,45,0,50,0,1,0,26,322,0,0,0,450,61,320,93,0,376,0,359,0,0,59,0,0,0,0,166,317,0,0,0,21,462,0,452,163,0,0,8,0,0,119,125,12,0,0,0,14,0,4,0,0,0,18,0,0,0,1,56,0,0,0,0,0,0,128,0,0,0,0,0,0,0,0,17,0,0,0,0,22,0,9,0,0,0,0,1,0,56,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,0,0,18,0,0,0,62,0,3,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,10,0,0,0,0,0,24,0,178,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,3,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
"FD095",546,240,784,685,198,209,692,301,710,161,1,120,79,707,489,28,14,256,127,166,14,129,653,0,0,138,0,76,0,4,40,13,20,73,0,0,6,0,0,12,8,34,43,0,192,26,54,0,17,1,11,676,0,0,0,0,0,0,4,1,18,4,0,0,0,6,0,0,0,0,70,1,0,0,0,10,1,0,75,37,1,39,0,1,0,0,0,0,0,0,0,0,3,0,0,11,0,0,3,0,0,5,0,0,0,7,2,0,7,0,0,9,8,17,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,22,0,0,0,0,0,39,0,0,0,2,12,0,20,0,0,0,0,0,0,5,0,18,17,6,22,1,0,0,196,6,123,4,1,5,0,0,0,7,8,0,0,0,10,4,0,2,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,2,0,44,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,6,3,0,14,0,9,0,0,0,1,7,0,0,0,0,0,1,0,2,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,29,0,17,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"FD096",2535,889,1335,746,329,113,0,0,279,270,0,339,91,57,168,237,0,126,69,33,0,8,155,0,3,29,93,25,0,0,84,69,0,0,38,0,1,0,0,42,0,13,97,0,5,67,33,104,0,27,93,0,1,0,2,0,0,0,268,4,12,5,0,0,0,62,84,0,0,0,0,0,0,0,60,35,0,47,81,0,0,11,0,0,3,0,3,0,0,7,28,0,0,0,0,1,15,0,10,0,0,0,0,0,0,0,0,0,74,14,0,3,8,12,71,30,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,3,0,0,48,0,0,0,1,0,2,25,4,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0,1,8,0,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,2,0,0,0,3,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
